trip_id,ride_id,route_id,date,time,hour_of_day,minute,day_of_week,day_of_week_num,is_weekend,day_type,month,quarter,season,is_peak_hour,is_night_trip,origin_stop_id,origin_name,origin_lat,origin_lon,origin_zone,origin_location_type,destination_stop_id,destination_name,destination_lat,destination_lon,destination_zone,destination_location_type,straight_line_km,road_distance_km,road_factor,distance_slab,vehicle_type,has_ac,vehicle_capacity,vehicle_age_years,route_waypoints,standard_fare_inr,premium_fare_inr,base_fare_charged_inr,night_surcharge_applied,peak_surcharge_applied,rain_surcharge_applied,fare_after_surcharge_inr,discount_type,has_discount,discount_pct,traffic_multiplier,effective_speed_kmh,estimated_travel_min,passenger_count,vehicle_occupancy_pct,weather,final_fare_inr
UTR-000064,RIDE-359947,UTR-NTCT-0064,2024-08-27,15:08,15,8,Tuesday,1,0,weekday,8,3,monsoon,0,0,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,1,Pune Railway Station,18.528,73.8742,central,transit_hub,13.767,20.879,1.517,19.5-21.0,Auto Rickshaw,0,3,7,23,434,477.4,434.0,0,0,1,499.0,none,0,0,1.31,16.6,75.5,3,100.0,heavy_rain,499.0
UTR-000065,RIDE-122056,UTR-NWNW-0065,2024-11-03,20:26,20,26,Sunday,6,1,weekend,11,4,post_monsoon,1,0,14,Balewadi,18.5793,73.778,northwest,residential,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,4.419,5.551,1.256,4.5-6.0,Sedan,0,4,6,8,124,136.4,124.0,0,1,0,136.5,prime_member,1,10,0.81,27.72,12.0,2,50.0,clear,123.0
UTR-000066,RIDE-107540,UTR-ETET-0066,2024-02-15,20:50,20,50,Thursday,3,0,weekday,2,1,winter,1,0,34,Yerwada,18.5533,73.9008,east,residential,40,Hadapsar,18.5061,73.9284,east,industrial,6.001,7.57,1.261,7.5-9.0,AC Sedan,1,4,7,11,186,204.6,204.6,0,1,0,225.0,none,0,0,1.66,13.92,32.6,2,50.0,cloudy,225.0
UTR-000067,RIDE-842225,UTR-CTWT-0067,2024-07-19,13:50,13,50,Friday,4,0,weekday,7,3,monsoon,0,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,9,Pashan,18.5361,73.8042,west,residential,7.103,9.882,1.391,9.0-10.5,Sedan,0,4,12,16,217,238.7,217.0,0,0,0,217.0,student,1,50,1.22,15.24,38.9,1,25.0,clear,108.5
UTR-000068,RIDE-170674,UTR-CTSW-0068,2024-06-11,15:13,15,13,Tuesday,1,0,weekday,6,2,monsoon,0,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,7,Warje,18.4896,73.8089,southwest,residential,5.672,7.665,1.351,7.5-9.0,Auto Rickshaw,0,3,5,14,186,204.6,186.0,0,0,0,186.0,prime_member,1,10,1.28,17.44,26.4,3,100.0,cloudy,167.5
UTR-000069,RIDE-174299,UTR-WTWT-0069,2024-01-31,17:35,17,35,Wednesday,2,0,weekday,1,1,winter,1,0,8,Bavdhan,18.5195,73.7773,west,residential,12,Aundh,18.559,73.8078,west,residential,5.443,6.494,1.193,6.0-7.5,AC Sedan,1,4,2,7,155,170.5,170.5,0,1,0,187.5,none,0,0,1.42,12.42,31.4,1,25.0,partly_cloudy,187.5
UTR-000070,RIDE-392004,UTR-NTNT-0070,2024-12-18,15:05,15,5,Wednesday,2,0,weekday,12,4,winter,0,0,23,Nigdi,18.663,73.7712,north,residential,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,5.425,6.701,1.235,6.0-7.5,Electric Cab,1,4,4,11,155,170.5,170.5,0,0,0,170.5,disability,1,50,1.19,18.66,21.5,2,50.0,partly_cloudy,85.0
UTR-000071,RIDE-665427,UTR-SWET-0071,2024-03-06,17:27,17,27,Wednesday,2,0,weekday,3,1,summer,1,0,7,Warje,18.4896,73.8089,southwest,residential,32,Kalyani Nagar,18.5479,73.9008,east,premium_zone,11.658,18.122,1.554,18.0-19.5,Auto Rickshaw,0,3,6,17,403,443.3,403.0,0,1,0,443.5,none,0,0,1.42,16.6,65.5,3,100.0,hot_sunny,443.5
UTR-000072,RIDE-698782,UTR-NEET-0072,2024-10-04,08:08,8,8,Friday,4,0,weekday,10,4,post_monsoon,1,0,28,Vishrantwadi,18.5807,73.8762,northeast,residential,33,Koregaon Park,18.5362,73.8938,east,premium_zone,5.285,6.969,1.319,6.0-7.5,Sedan,0,4,9,12,155,170.5,155.0,0,1,0,170.5,none,0,0,1.84,12.01,34.8,2,50.0,clear,170.5
UTR-000073,RIDE-595948,UTR-STNT-0073,2024-12-18,14:07,14,7,Wednesday,2,0,holiday,12,4,winter,0,0,45,Bibwewadi,18.4844,73.8572,south,residential,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,16.481,26.928,1.634,21.0+,AC Sedan,1,4,4,39,558,613.8,613.8,0,0,0,614.0,none,0,0,1.16,18.03,89.6,4,100.0,partly_cloudy,614.0
UTR-000074,RIDE-201639,UTR-NENE-0074,2024-03-05,08:07,8,7,Tuesday,1,0,weekday,3,1,summer,1,0,27,Alandi Road,18.6008,73.8652,northeast,residential,29,Lohegaon,18.599,73.9107,northeast,residential,4.799,6.162,1.284,6.0-7.5,Sedan,0,4,9,10,155,170.5,155.0,0,1,0,170.5,none,0,0,1.83,11.64,31.8,4,100.0,hot_sunny,170.5
UTR-000075,RIDE-531071,UTR-ETET-0075,2024-02-09,10:17,10,17,Friday,4,0,weekday,2,1,winter,1,0,31,Viman Nagar,18.5679,73.9143,east,it_suburb,35,Kharadi,18.5519,73.9439,east,it_hub,3.592,4.304,1.198,3.0-4.5,Sedan,0,4,5,5,93,102.3,93.0,0,1,0,102.5,none,0,0,1.61,12.92,20.0,4,100.0,partly_cloudy,102.5
UTR-000076,RIDE-156802,UTR-CTCT-0076,2024-03-26,16:35,16,35,Tuesday,1,0,weekday,3,1,summer,0,0,5,FC Road,18.5225,73.8423,central,commercial,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,1.068,1.311,1.228,0.0-1.5,Hatchback,0,4,7,2,31,34.1,31.0,0,0,0,31.0,none,0,0,1.13,15.43,5.1,4,100.0,hot_sunny,31.0
UTR-000077,RIDE-863587,UTR-WTST-0077,2024-01-03,19:24,19,24,Wednesday,2,0,weekday,1,1,winter,1,0,48,Sus Village,18.5565,73.7613,west,residential,46,Dhankawadi,18.4651,73.85,south,residential,13.812,20.217,1.464,19.5-21.0,AC Sedan,1,4,1,32,434,477.4,477.4,0,1,0,525.0,prime_member,1,10,1.68,15.31,79.2,1,25.0,clear,472.5
UTR-000078,RIDE-939482,UTR-NTNW-0078,2024-06-28,09:27,9,27,Friday,4,0,holiday,6,2,monsoon,1,0,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,7.785,10.431,1.34,9.0-10.5,Auto Rickshaw,0,3,7,10,217,238.7,217.0,0,1,0,238.5,disability,1,50,1.87,12.86,48.7,2,66.7,light_rain,119.0
UTR-000079,RIDE-299448,UTR-STNW-0079,2024-09-08,18:44,18,44,Sunday,6,1,weekend,9,3,monsoon,1,0,43,Undri,18.4561,73.9033,south,residential,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,26.047,42.666,1.638,21.0+,Hatchback,0,4,3,53,899,988.9,899.0,0,1,1,1137.0,none,0,0,1.28,18.77,136.4,1,25.0,heavy_rain,1137.0
UTR-000080,RIDE-292401,UTR-NTET-0080,2024-04-20,09:51,9,51,Saturday,5,1,weekend,4,2,summer,1,0,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,37,Magarpatta,18.5122,73.9284,east,it_hub,18.834,26.781,1.422,21.0+,Sedan,0,4,6,43,558,613.8,558.0,0,1,0,614.0,none,0,0,0.67,34.48,46.6,4,100.0,hot_sunny,614.0
UTR-000081,RIDE-179046,UTR-CTET-0081,2024-05-16,12:58,12,58,Thursday,3,0,weekday,5,2,summer,0,0,1,Pune Railway Station,18.528,73.8742,central,transit_hub,37,Magarpatta,18.5122,73.9284,east,it_hub,5.979,7.964,1.332,7.5-9.0,Sedan,0,4,8,10,186,204.6,186.0,0,0,0,186.0,none,0,0,1.28,16.11,29.7,3,75.0,hot_sunny,186.0
UTR-000082,RIDE-997546,UTR-CTNE-0082,2024-05-07,08:25,8,25,Tuesday,1,0,weekday,5,2,summer,1,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,28,Vishrantwadi,18.5807,73.8762,northeast,residential,8.906,12.894,1.448,12.0-13.5,Electric Cab,1,4,3,15,279,306.9,306.9,0,1,0,337.5,none,0,0,1.46,15.44,50.1,4,100.0,hot_sunny,337.5
UTR-000083,RIDE-783823,UTR-ETCT-0083,2024-08-06,13:48,13,48,Tuesday,1,0,holiday,8,3,monsoon,0,0,31,Viman Nagar,18.5679,73.9143,east,it_suburb,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,9.237,12.647,1.369,12.0-13.5,Auto Rickshaw,0,3,2,12,279,306.9,279.0,0,0,0,279.0,none,0,0,1.34,16.52,45.9,3,100.0,light_rain,279.0
UTR-000084,RIDE-890170,UTR-WTFE-0084,2024-04-08,18:45,18,45,Monday,0,0,weekday,4,2,summer,1,0,10,Sus Road,18.5459,73.7713,west,residential,36,Wagholi,18.5619,73.9862,far_east,residential,22.724,31.907,1.404,21.0+,Hatchback,0,4,7,35,682,750.2,682.0,0,1,0,750.0,none,0,0,1.56,13.33,143.6,1,25.0,hot_sunny,750.0
UTR-000085,RIDE-609231,UTR-ETET-0085,2024-09-29,18:31,18,31,Sunday,6,1,weekend,9,3,monsoon,1,0,34,Yerwada,18.5533,73.9008,east,residential,38,Mundhwa,18.5277,73.9264,east,residential,3.923,4.935,1.258,4.5-6.0,Sedan,0,4,3,9,124,136.4,124.0,0,1,0,136.5,none,0,0,1.26,19.69,15.0,2,50.0,cloudy,136.5
UTR-000086,RIDE-520521,UTR-NEET-0086,2024-05-26,09:14,9,14,Sunday,6,1,weekend,5,2,summer,1,0,27,Alandi Road,18.6008,73.8652,northeast,residential,31,Viman Nagar,18.5679,73.9143,east,it_suburb,6.337,7.675,1.211,7.5-9.0,AC Sedan,1,4,4,9,186,204.6,204.6,0,1,0,225.0,none,0,0,0.74,32.17,14.3,4,100.0,hot_sunny,225.0
UTR-000087,RIDE-102260,UTR-ETNW-0087,2024-04-20,09:17,9,17,Saturday,5,1,weekend,4,2,summer,1,0,33,Koregaon Park,18.5362,73.8938,east,premium_zone,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,17.525,26.503,1.512,21.0+,AC Sedan,1,4,6,38,558,613.8,613.8,0,1,0,675.0,none,0,0,0.69,36.84,43.2,1,25.0,clear,675.0
UTR-000088,RIDE-378085,UTR-ETWT-0088,2024-04-22,12:34,12,34,Monday,0,0,weekday,4,2,summer,0,0,31,Viman Nagar,18.5679,73.9143,east,it_suburb,6,Kothrud Depot,18.5074,73.8077,west,pickup_point,13.098,20.929,1.598,19.5-21.0,Sedan,0,4,11,25,434,477.4,434.0,0,0,0,434.0,disability,1,50,1.33,19.18,65.5,4,100.0,hot_sunny,217.0
UTR-000089,RIDE-830429,UTR-ETCT-0089,2024-08-10,10:48,10,48,Saturday,5,1,holiday,8,3,monsoon,1,0,38,Mundhwa,18.5277,73.9264,east,residential,39,Camp Area,18.5167,73.8808,central,commercial,4.961,6.517,1.314,6.0-7.5,AC SUV,1,6,2,10,155,170.5,170.5,0,1,1,215.5,none,0,0,1.36,13.14,29.8,4,66.7,heavy_rain,215.5
UTR-000090,RIDE-411120,UTR-CTNW-0090,2024-09-09,08:33,8,33,Monday,0,0,weekday,9,3,monsoon,1,0,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,14,Balewadi,18.5793,73.778,northwest,residential,9.089,14.05,1.546,13.5-15.0,AC Sedan,1,4,1,15,310,341.0,341.0,0,1,0,375.0,none,0,0,2.01,9.89,85.2,4,100.0,light_rain,375.0
UTR-000091,RIDE-707314,UTR-CTNW-0091,2024-10-05,08:38,8,38,Saturday,5,1,weekend,10,4,post_monsoon,1,0,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,16.401,23.167,1.413,21.0+,Electric Cab,1,4,2,39,496,545.6,545.6,0,1,0,600.0,none,0,0,0.74,25.84,53.8,2,50.0,cloudy,600.0
UTR-000092,RIDE-159942,UTR-CTWT-0092,2024-05-22,18:34,18,34,Wednesday,2,0,weekday,5,2,summer,1,0,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,10,Sus Road,18.5459,73.7713,west,residential,8.197,11.2,1.366,10.5-12.0,Electric Cab,1,4,1,18,248,272.8,272.8,0,1,0,300.0,none,0,0,1.79,13.86,48.5,1,25.0,hot_sunny,300.0
UTR-000093,RIDE-712554,UTR-STWT-0093,2024-06-23,18:10,18,10,Sunday,6,1,weekend,6,2,monsoon,1,0,44,Katraj,18.4519,73.87,south,transit_hub,9,Pashan,18.5361,73.8042,west,residential,11.654,17.426,1.495,16.5-18.0,Sedan,0,4,5,25,372,409.2,372.0,0,1,0,409.0,student,1,50,1.25,13.97,74.8,1,25.0,clear,204.5
UTR-000094,RIDE-627276,UTR-WTNT-0094,2024-10-11,10:45,10,45,Friday,4,0,weekday,10,4,post_monsoon,1,0,11,Baner,18.559,73.7868,west,it_suburb,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,7.978,11.062,1.386,10.5-12.0,Auto Rickshaw,0,3,4,13,248,272.8,248.0,0,1,0,273.0,senior,1,50,1.82,11.5,57.7,2,66.7,clear,136.5
UTR-000095,RIDE-632496,UTR-FNST-0095,2024-08-14,05:23,5,23,Wednesday,2,0,weekday,8,3,monsoon,0,1,50,Chakan,18.7621,73.8608,far_north,industrial,42,Kondhwa,18.4683,73.8772,south,residential,32.715,47.454,1.451,21.0+,AC Sedan,1,4,7,54,992,1091.2,1091.2,1,0,0,1309.5,prime_member,1,10,0.89,19.98,142.5,2,50.0,light_rain,1178.5
UTR-000096,RIDE-171849,UTR-WTNW-0096,2024-02-12,08:53,8,53,Monday,0,0,weekday,2,1,winter,1,0,10,Sus Road,18.5459,73.7713,west,residential,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,7.699,9.439,1.226,9.0-10.5,AC Sedan,1,4,6,17,217,238.7,238.7,0,1,0,262.5,none,0,0,2.0,12.97,43.7,1,25.0,clear,262.5
UTR-000097,RIDE-346629,UTR-WTCT-0097,2024-05-05,17:21,17,21,Sunday,6,1,weekend,5,2,summer,1,0,9,Pashan,18.5361,73.8042,west,residential,5,FC Road,18.5225,73.8423,central,commercial,4.292,5.59,1.302,4.5-6.0,Hatchback,0,4,5,9,124,136.4,124.0,0,1,0,136.5,none,0,0,1.01,18.41,18.2,1,25.0,clear,136.5
UTR-000098,RIDE-697347,UTR-STCT-0098,2024-11-13,08:34,8,34,Wednesday,2,0,weekday,11,4,post_monsoon,1,0,44,Katraj,18.4519,73.87,south,transit_hub,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,9.091,11.784,1.296,10.5-12.0,Sedan,0,4,8,11,248,272.8,248.0,0,1,0,273.0,none,0,0,1.66,11.94,59.2,4,100.0,partly_cloudy,273.0
UTR-000099,RIDE-141672,UTR-CTCT-0099,2024-07-28,14:17,14,17,Sunday,6,1,weekend,7,3,monsoon,0,0,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,1,Pune Railway Station,18.528,73.8742,central,transit_hub,2.843,3.606,1.269,3.0-4.5,Electric Cab,1,4,2,4,93,102.3,102.3,0,0,0,102.5,none,0,0,1.03,21.46,10.1,2,50.0,clear,102.5
UTR-000100,RIDE-712024,UTR-FECT-0100,2024-01-30,15:04,15,4,Tuesday,1,0,weekday,1,1,winter,0,0,41,Manjri,18.5012,73.9558,far_east,residential,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,9.986,15.882,1.59,15.0-16.5,Sedan,0,4,1,26,341,375.1,341.0,0,0,0,341.0,none,0,0,1.19,19.28,49.4,1,25.0,partly_cloudy,341.0
UTR-000101,RIDE-314181,UTR-STCT-0101,2024-07-27,09:16,9,16,Saturday,5,1,weekend,7,3,monsoon,1,0,45,Bibwewadi,18.4844,73.8572,south,residential,4,Deccan Gymkhana,18.5186,73.8461,central,commercial,3.979,5.098,1.281,4.5-6.0,Sedan,0,4,6,9,124,136.4,124.0,0,1,0,136.5,none,0,0,0.77,30.1,10.2,3,75.0,clear,136.5
UTR-000102,RIDE-350280,UTR-CTNW-0102,2024-05-12,16:59,16,59,Sunday,6,1,weekend,5,2,summer,0,0,5,FC Road,18.5225,73.8423,central,commercial,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,15.181,22.863,1.506,21.0+,AC SUV,1,6,3,23,496,545.6,545.6,0,0,0,545.5,none,0,0,1.22,19.87,69.0,6,100.0,hot_sunny,545.5
UTR-000103,RIDE-804318,UTR-STNT-0103,2024-04-23,16:06,16,6,Tuesday,1,0,weekday,4,2,summer,0,0,42,Kondhwa,18.4683,73.8772,south,residential,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,19.719,30.505,1.547,21.0+,Sedan,0,4,5,38,651,716.1,651.0,0,0,0,651.0,none,0,0,1.31,17.85,102.5,3,75.0,hot_sunny,651.0
UTR-000104,RIDE-888387,UTR-ETFE-0104,2024-03-18,20:58,20,58,Monday,0,0,weekday,3,1,summer,1,0,38,Mundhwa,18.5277,73.9264,east,residential,41,Manjri,18.5012,73.9558,far_east,residential,4.277,5.304,1.24,4.5-6.0,Electric Cab,1,4,4,8,124,136.4,136.4,0,1,0,150.0,none,0,0,1.52,15.7,20.3,3,75.0,clear,150.0
UTR-000105,RIDE-751332,UTR-NEWT-0105,2024-06-28,20:55,20,55,Friday,4,0,weekday,6,2,monsoon,1,0,30,Dhanori,18.5868,73.9034,northeast,residential,11,Baner,18.559,73.7868,west,it_suburb,12.673,17.248,1.361,16.5-18.0,Sedan,0,4,10,30,372,409.2,372.0,0,1,0,409.0,corporate,1,15,1.67,12.98,79.7,1,25.0,light_rain,347.5
UTR-000106,RIDE-176819,UTR-WTET-0106,2024-06-17,15:36,15,36,Monday,0,0,weekday,6,2,monsoon,0,0,12,Aundh,18.559,73.8078,west,residential,34,Yerwada,18.5533,73.9008,east,residential,9.824,14.543,1.48,13.5-15.0,Auto Rickshaw,0,3,7,14,310,341.0,310.0,0,0,0,310.0,none,0,0,1.08,22.29,39.1,3,100.0,light_rain,310.0
UTR-000107,RIDE-238890,UTR-CTSW-0107,2024-12-19,07:47,7,47,Thursday,3,0,weekday,12,4,winter,1,0,4,Deccan Gymkhana,18.5186,73.8461,central,commercial,7,Warje,18.4896,73.8089,southwest,residential,5.078,6.558,1.291,6.0-7.5,Hatchback,0,4,8,9,155,170.5,155.0,0,1,0,170.5,none,0,0,1.67,12.36,31.8,2,50.0,clear,170.5
UTR-000108,RIDE-356150,UTR-WTCT-0108,2024-12-21,10:42,10,42,Saturday,5,1,weekend,12,4,winter,1,0,8,Bavdhan,18.5195,73.7773,west,residential,39,Camp Area,18.5167,73.8808,central,commercial,10.917,15.37,1.408,15.0-16.5,Sedan,0,4,12,17,341,375.1,341.0,0,1,0,375.0,none,0,0,1.24,14.82,62.2,3,75.0,foggy,375.0
UTR-000109,RIDE-559469,UTR-NWNT-0109,2024-06-22,11:02,11,2,Saturday,5,1,weekend,6,2,monsoon,0,0,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,9.155,12.877,1.407,12.0-13.5,AC Sedan,1,4,6,14,279,306.9,306.9,0,0,1,353.0,none,0,0,1.35,14.15,54.6,3,75.0,heavy_rain,353.0
UTR-000110,RIDE-741390,UTR-STNT-0110,2024-09-22,11:09,11,9,Sunday,6,1,holiday,9,3,monsoon,0,0,46,Dhankawadi,18.4651,73.85,south,residential,23,Nigdi,18.663,73.7712,north,residential,23.521,40.161,1.707,21.0+,Auto Rickshaw,0,3,5,46,837,920.7,837.0,0,0,0,837.0,none,0,0,1.17,19.27,125.0,3,100.0,light_rain,837.0
UTR-000111,RIDE-800305,UTR-FECT-0111,2024-03-15,19:13,19,13,Friday,4,0,weekday,3,1,summer,1,0,36,Wagholi,18.5619,73.9862,far_east,residential,5,FC Road,18.5225,73.8423,central,commercial,15.79,22.761,1.441,21.0+,Auto Rickshaw,0,3,7,21,496,545.6,496.0,0,1,0,545.5,none,0,0,1.51,12.85,106.3,3,100.0,hot_sunny,545.5
UTR-000112,RIDE-795613,UTR-FECT-0112,2024-11-02,18:31,18,31,Saturday,5,1,weekend,11,4,post_monsoon,1,0,41,Manjri,18.5012,73.9558,far_east,residential,4,Deccan Gymkhana,18.5186,73.8461,central,commercial,11.728,16.384,1.397,15.0-16.5,Auto Rickshaw,0,3,7,28,341,375.1,341.0,0,1,0,375.0,none,0,0,1.02,17.49,56.2,3,100.0,cloudy,375.0
UTR-000113,RIDE-240814,UTR-NWCT-0113,2024-11-18,11:09,11,9,Monday,0,0,weekday,11,4,post_monsoon,0,0,19,Rahatani,18.6135,73.7772,northwest,residential,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,15.238,22.131,1.452,21.0+,Sedan,0,4,12,22,465,511.5,465.0,0,0,0,465.0,senior,1,50,1.06,23.53,56.4,1,25.0,clear,232.5
UTR-000114,RIDE-221035,UTR-NEWT-0114,2024-05-22,18:15,18,15,Wednesday,2,0,weekday,5,2,summer,1,0,29,Lohegaon,18.599,73.9107,northeast,residential,11,Baner,18.559,73.7868,west,it_suburb,13.796,19.451,1.41,18.0-19.5,Hatchback,0,4,4,23,403,443.3,403.0,0,1,0,443.5,senior,1,50,1.51,14.16,82.4,3,75.0,partly_cloudy,222.0
UTR-000115,RIDE-878480,UTR-STCT-0115,2024-08-14,12:09,12,9,Wednesday,2,0,weekday,8,3,monsoon,0,0,42,Kondhwa,18.4683,73.8772,south,residential,4,Deccan Gymkhana,18.5186,73.8461,central,commercial,6.484,8.473,1.307,7.5-9.0,Sedan,0,4,7,9,186,204.6,186.0,0,0,0,186.0,disability,1,50,1.22,16.12,31.5,1,25.0,cloudy,93.0
UTR-000116,RIDE-395442,UTR-CTFX-0116,2024-11-26,21:45,21,45,Tuesday,1,0,weekday,11,4,post_monsoon,0,0,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,49,Talegaon Dabhade,18.7273,73.6739,far_northwest,town,28.489,46.752,1.641,21.0+,Auto Rickshaw,0,3,8,45,992,1091.2,992.0,0,0,0,992.0,none,0,0,1.1,19.76,142.0,3,100.0,partly_cloudy,992.0
UTR-000117,RIDE-313487,UTR-CTNT-0117,2024-04-07,05:50,5,50,Sunday,6,1,weekend,4,2,summer,0,1,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,14.868,19.645,1.321,19.5-21.0,Electric Cab,1,4,4,28,434,477.4,477.4,1,0,0,573.0,none,0,0,0.73,27.49,42.9,2,50.0,hot_sunny,573.0
UTR-000118,RIDE-363319,UTR-CTET-0118,2024-07-29,11:43,11,43,Monday,0,0,weekday,7,3,monsoon,0,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,33,Koregaon Park,18.5362,73.8938,east,premium_zone,5.141,7.037,1.369,6.0-7.5,AC Sedan,1,4,3,9,155,170.5,170.5,0,0,0,170.5,none,0,0,1.17,14.62,28.9,3,75.0,light_rain,170.5
UTR-000119,RIDE-544151,UTR-NWWT-0119,2024-07-30,18:07,18,7,Tuesday,1,0,weekday,7,3,monsoon,1,0,13,Wakad,18.5984,73.7609,northwest,it_suburb,10,Sus Road,18.5459,73.7713,west,residential,5.94,7.518,1.266,7.5-9.0,Electric Cab,1,4,4,9,186,204.6,204.6,0,1,0,225.0,none,0,0,2.14,10.03,45.0,1,25.0,cloudy,225.0
UTR-000120,RIDE-449759,UTR-NWST-0120,2024-08-12,15:48,15,48,Monday,0,0,weekday,8,3,monsoon,0,0,19,Rahatani,18.6135,73.7772,northwest,residential,44,Katraj,18.4519,73.87,south,transit_hub,20.46,37.643,1.84,21.0+,Hatchback,0,4,6,61,806,886.6,806.0,0,0,0,806.0,corporate,1,15,1.19,21.52,105.0,3,75.0,light_rain,685.0
UTR-000121,RIDE-768061,UTR-FEET-0121,2024-09-10,17:39,17,39,Tuesday,1,0,weekday,9,3,monsoon,1,0,36,Wagholi,18.5619,73.9862,far_east,residential,38,Mundhwa,18.5277,73.9264,east,residential,7.362,9.571,1.3,9.0-10.5,AC Sedan,1,4,5,10,217,238.7,238.7,0,1,1,302.0,disability,1,50,1.67,14.1,40.7,2,50.0,drizzle,151.0
UTR-000122,RIDE-563298,UTR-NTNW-0122,2024-08-15,11:09,11,9,Thursday,3,0,weekday,8,3,monsoon,0,0,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,18,Tathawade,18.6139,73.7601,northwest,residential,4.528,6.073,1.341,6.0-7.5,Electric Cab,1,4,3,8,155,170.5,170.5,0,0,0,170.5,none,0,0,1.16,17.83,20.4,3,75.0,light_rain,170.5
UTR-000123,RIDE-688153,UTR-NENT-0123,2024-02-07,16:06,16,6,Wednesday,2,0,weekday,2,1,winter,0,0,29,Lohegaon,18.599,73.9107,northeast,residential,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,12.035,17.058,1.417,16.5-18.0,Auto Rickshaw,0,3,1,27,372,409.2,372.0,0,0,0,372.0,none,0,0,1.15,22.05,46.4,3,100.0,cloudy,372.0
UTR-000124,RIDE-824586,UTR-NEET-0124,2024-04-28,09:43,9,43,Sunday,6,1,holiday,4,2,summer,1,0,27,Alandi Road,18.6008,73.8652,northeast,residential,31,Viman Nagar,18.5679,73.9143,east,it_suburb,6.337,8.458,1.335,7.5-9.0,Auto Rickshaw,0,3,1,11,186,204.6,186.0,0,1,0,204.5,none,0,0,0.59,33.23,15.3,1,33.3,partly_cloudy,204.5
UTR-000125,RIDE-975136,UTR-ETET-0125,2024-01-11,11:09,11,9,Thursday,3,0,weekday,1,1,winter,0,0,40,Hadapsar,18.5061,73.9284,east,industrial,31,Viman Nagar,18.5679,73.9143,east,it_suburb,7.031,8.303,1.181,7.5-9.0,AC Sedan,1,4,6,8,186,204.6,204.6,0,0,0,204.5,none,0,0,1.27,20.14,24.7,2,50.0,clear,204.5
UTR-000126,RIDE-255287,UTR-CTET-0126,2024-01-10,17:45,17,45,Wednesday,2,0,weekday,1,1,winter,1,0,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,31,Viman Nagar,18.5679,73.9143,east,it_suburb,8.17,10.485,1.283,9.0-10.5,Sedan,0,4,14,15,217,238.7,217.0,0,1,0,238.5,none,0,0,1.46,12.85,49.0,3,75.0,clear,238.5
UTR-000127,RIDE-423232,UTR-NTNE-0127,2024-03-28,13:11,13,11,Thursday,3,0,weekday,3,1,summer,0,0,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,27,Alandi Road,18.6008,73.8652,northeast,residential,7.354,10.467,1.423,9.0-10.5,AC Sedan,1,4,2,13,217,238.7,238.7,0,0,0,238.5,none,0,0,1.27,15.24,41.2,4,100.0,hot_sunny,238.5
UTR-000128,RIDE-934794,UTR-SWWT-0128,2024-08-03,11:34,11,34,Saturday,5,1,weekend,8,3,monsoon,0,0,7,Warje,18.4896,73.8089,southwest,residential,11,Baner,18.559,73.7868,west,it_suburb,8.061,10.492,1.302,9.0-10.5,Auto Rickshaw,0,3,6,11,217,238.7,217.0,0,0,0,217.0,none,0,0,1.19,20.9,30.1,2,66.7,light_rain,217.0
